test_id,method,v6_weight,n_added,members_added,weights_added,total_added_weight,ndcg5,recall1,recall5,mean_booked_rank,delta_vs_v6_loo9,delta_vs_overnight_best,grid
A_n5_v6=0.85,blend_rank_global_z,0.85,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0300,0.0300,0.0300,0.0300,0.0300",0.15000000000000002,0.40919049107531297,0.24056199056199057,0.6239096239096239,6.175067925067925,0.0002304910753129774,-0.00059950892468702,A_conservative
A_n2_v6=0.85,blend_rank_global_z,0.85,2,cb_rank_C_deeper+cb_rank_A,"0.0750,0.0750",0.15000000000000002,0.409186447078586,0.24027599027599028,0.624016874016874,6.1744959244959245,0.00022644707858598956,-0.0006035529214140078,A_conservative
B_n3_v6=0.50,query_z,0.5,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1667,0.1667,0.1667",0.5,0.40917330892262926,0.2424209924209924,0.6231946231946232,6.1503289003289,0.00021330892262927392,-0.0006166910773707235,B_aggressive
A_n2_v6=0.90,blend_rank_query_z,0.9,2,cb_rank_C_deeper+cb_rank_A,"0.0500,0.0500",0.09999999999999998,0.40917029590425497,0.24013299013299014,0.6241598741598742,6.177248677248677,0.00021029590425497569,-0.0006197040957450217,A_conservative
A_n3_v6=0.85,blend_rank_query_z,0.85,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0500,0.0500,0.0500",0.15000000000000002,0.4091675920315891,0.24038324038324038,0.6237666237666237,6.172493922493922,0.0002075920315890989,-0.0006224079684108985,A_conservative
B_n5_v6=0.40,global_z,0.4,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1200,0.1200,0.1200,0.1200,0.1200",0.6,0.4091668317642963,0.24052624052624053,0.6247318747318747,6.1455741455741455,0.00020683176429631134,-0.0006231682357036861,B_aggressive
B_n3_v6=0.30,rank_avg,0.3,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.2333,0.2333,0.2333",0.7,0.40916436817237195,0.24145574145574145,0.6231946231946232,6.145002145002145,0.00020436817237196037,-0.000625631827628037,B_aggressive
A_n5_v6=0.85,blend_rank_query_z,0.85,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0300,0.0300,0.0300,0.0300,0.0300",0.15000000000000002,0.4091626088985566,0.24002574002574004,0.6242671242671243,6.174424424424425,0.00020260889855661102,-0.0006273911014433864,A_conservative
B_n3_v6=0.40,blend_rank_global_z,0.4,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.2000,0.2000,0.2000",0.6,0.4091469970226611,0.24102674102674101,0.6241598741598742,6.147933647933648,0.00018699702266111728,-0.0006430029773388801,B_aggressive
A_n2_v6=0.80,blend_rank_query_z,0.8,2,cb_rank_C_deeper+cb_rank_A,"0.1000,0.1000",0.19999999999999996,0.4091430330511877,0.24038324038324038,0.6239096239096239,6.16984841984842,0.00018303305118771984,-0.0006469669488122776,A_conservative
B_n4_v6=0.30,blend_rank_query_z,0.3,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1750,0.1750,0.1750,0.1750",0.7,0.40913150652643965,0.24034749034749034,0.6248748748748749,6.140747890747891,0.00017150652643965758,-0.0006584934735603398,B_aggressive
A_n4_v6=0.90,blend_rank_query_z,0.9,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0250,0.0250,0.0250,0.0250",0.09999999999999998,0.40912871251515776,0.24038324038324038,0.6238381238381239,6.178106678106678,0.00016871251515776509,-0.0006612874848422323,A_conservative
A_n3_v6=0.85,blend_rank_global_z,0.85,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0500,0.0500,0.0500",0.15000000000000002,0.4091273632202613,0.24038324038324038,0.6238738738738738,6.174388674388674,0.00016736322026128514,-0.0006626367797387123,A_conservative
A_n3_v6=0.90,blend_rank_query_z,0.9,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0333,0.0333,0.0333",0.09999999999999998,0.4091269506652429,0.24031174031174032,0.6238381238381239,6.176926926926927,0.00016695066524291535,-0.000663049334757082,A_conservative
B_n3_v6=0.40,rank_avg,0.4,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.2000,0.2000,0.2000",0.6,0.4091157431010038,0.24124124124124124,0.6231946231946232,6.140855140855141,0.0001557431010038024,-0.000674256898996195,B_aggressive
B_XEN_skew2.0_v6=0.50,global_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0833,0.0833,0.1667,0.1667",0.5,0.4091136891377466,0.2398827398827399,0.624946374946375,6.151973401973402,0.0001536891377466043,-0.0006763108622533931,B_aggressive_xen_skew
A_n5_v6=0.90,blend_rank_query_z,0.9,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0200,0.0200,0.0200,0.0200,0.0200",0.09999999999999998,0.40911364168254977,0.24031174031174032,0.6238381238381239,6.178714428714429,0.00015364168254977661,-0.0006763583174502208,A_conservative
A_n2_v6=0.85,blend_rank_query_z,0.85,2,cb_rank_C_deeper+cb_rank_A,"0.0750,0.0750",0.15000000000000002,0.4091107181583979,0.2400972400972401,0.6237308737308738,6.174638924638924,0.00015071815839790004,-0.0006792818416020974,A_conservative
C_xen_skew1.5_v6=0.600,query_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0800,0.0800,0.1200,0.1200",0.4,0.4091100575907185,0.2405977405977406,0.6243028743028743,6.149435149435149,0.00015005759071851088,-0.0006799424092814865,C_fine_xen_skew
B_XEN_skew1.5_v6=0.60,query_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0800,0.0800,0.1200,0.1200",0.4,0.4091100575907185,0.2405977405977406,0.6243028743028743,6.149435149435149,0.00015005759071851088,-0.0006799424092814865,B_aggressive_xen_skew
A_n5_v6=0.90,blend_rank_global_z,0.9,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0200,0.0200,0.0200,0.0200,0.0200",0.09999999999999998,0.40910386842860885,0.24034749034749034,0.624016874016874,6.17967967967968,0.00014386842860886206,-0.0006861315713911353,A_conservative
A_n2_v6=0.90,blend_rank_global_z,0.9,2,cb_rank_C_deeper+cb_rank_A,"0.0500,0.0500",0.09999999999999998,0.40910108894635283,0.2402044902044902,0.6239811239811239,6.178106678106678,0.00014108894635284086,-0.0006889110536471565,A_conservative
B_n4_v6=0.40,blend_rank_query_z,0.4,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1500,0.1500,0.1500,0.1500",0.6,0.4090932290296878,0.2400972400972401,0.6245531245531245,6.141999141999142,0.00013322902968782024,-0.0006967709703121772,B_aggressive
B_XEN_skew2.0_v6=0.50,query_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0833,0.0833,0.1667,0.1667",0.5,0.4090800379306662,0.24027599027599028,0.6243386243386243,6.146539396539397,0.00012003793066622803,-0.0007099620693337694,B_aggressive_xen_skew
B_XEN_skew2.0_v6=0.70,query_z,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0500,0.0500,0.1000,0.1000",0.30000000000000004,0.4090775448869522,0.24016874016874018,0.6242313742313742,6.156334906334906,0.00011754488695220333,-0.0007124551130477941,B_aggressive_xen_skew
B_XEN_skew2.0_v6=0.60,query_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0667,0.0667,0.1333,0.1333",0.4,0.40907503720650745,0.24074074074074073,0.6240883740883741,6.150757900757901,0.0001150372065074623,-0.0007149627934925351,B_aggressive_xen_skew
B_n3_v6=0.60,query_z,0.6,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1333,0.1333,0.1333",0.4,0.409062959818596,0.24184899184899186,0.6231231231231231,6.153689403689404,0.00010295981859598236,-0.000727040181404015,B_aggressive
B_n4_v6=0.30,global_z,0.3,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1750,0.1750,0.1750,0.1750",0.7,0.4090629381545163,0.2399184899184899,0.6251251251251251,6.144501644501645,0.00010293815451628552,-0.0007270618454837119,B_aggressive
A_n3_v6=0.70,rank_avg,0.7,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1000,0.1000,0.1000",0.30000000000000004,0.40905056086392233,0.24052624052624053,0.6231588731588732,6.154976404976405,9.056086392233986e-05,-0.0007394391360776575,A_conservative
A_n4_v6=0.90,blend_rank_global_z,0.9,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0250,0.0250,0.0250,0.0250",0.09999999999999998,0.40903237953498967,0.24038324038324038,0.6238023738023738,6.17953667953668,7.237953498967498e-05,-0.0007576204650103224,A_conservative
B_n5_v6=0.30,blend_rank_global_z,0.3,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1400,0.1400,0.1400,0.1400,0.1400",0.7,0.409027253978262,0.2400972400972401,0.6248033748033748,6.137208637208637,6.725397826201629e-05,-0.0007627460217379811,B_aggressive
A_n3_v6=0.90,blend_rank_global_z,0.9,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0333,0.0333,0.0333",0.09999999999999998,0.4090104766042765,0.24027599027599028,0.6238023738023738,6.177713427713428,5.0476604276483705e-05,-0.0007795233957235137,A_conservative
B_n5_v6=0.40,query_z,0.4,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1200,0.1200,0.1200,0.1200,0.1200",0.6,0.4090090283821431,0.2400972400972401,0.6240526240526241,6.142142142142142,4.9028382143101457e-05,-0.000780971617856896,B_aggressive
B_n3_v6=0.40,global_z,0.4,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.2000,0.2000,0.2000",0.6,0.4090009069635804,0.24091949091949091,0.6243386243386243,6.150936650936651,4.0906963580389366e-05,-0.000789093036419608,B_aggressive
A_n3_v6=0.75,rank_avg,0.75,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0833,0.0833,0.0833",0.25,0.4089730624268778,0.2405977405977406,0.6228013728013728,6.157478907478907,1.3062426877819e-05,-0.0008169375731221784,A_conservative
B_n3_v6=0.30,blend_rank_global_z,0.3,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.2333,0.2333,0.2333",0.7,0.408951460526273,0.24077649077649077,0.6241598741598742,6.144966394966395,-8.539473726976166e-06,-0.0008385394737269736,B_aggressive
B_n5_v6=0.30,blend_rank_query_z,0.3,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1400,0.1400,0.1400,0.1400,0.1400",0.7,0.4089228199298311,0.2395967395967396,0.6243028743028743,6.135456885456885,-3.718007016889624e-05,-0.0008671800701688936,B_aggressive
B_n5_v6=0.30,global_z,0.3,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1400,0.1400,0.1400,0.1400,0.1400",0.7,0.408900520427925,0.24002574002574004,0.6247318747318747,6.142642642642643,-5.94795720749719e-05,-0.0008894795720749693,B_aggressive
B_n3_v6=0.30,blend_rank_query_z,0.3,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.2333,0.2333,0.2333",0.7,0.4088471609193419,0.24084799084799086,0.623945373945374,6.144358644358644,-0.00011283908065806703,-0.0009428390806580644,B_aggressive
B_n3_v6=0.40,query_z,0.4,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.2000,0.2000,0.2000",0.6,0.40880529526514686,0.24184899184899186,0.6234091234091234,6.147933647933648,-0.0001547047348531283,-0.0009847047348531257,B_aggressive
B_n4_v6=0.30,query_z,0.3,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1750,0.1750,0.1750,0.1750",0.7,0.40876032619869584,0.23998998998999,0.6244458744458744,6.141033891033891,-0.00019967380130414547,-0.0010296738013041429,B_aggressive
B_n3_v6=0.30,global_z,0.3,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.2333,0.2333,0.2333",0.7,0.40874737807712586,0.24113399113399114,0.6238023738023738,6.147182897182897,-0.0002126219228741344,-0.0010426219228741318,B_aggressive
B_n5_v6=0.30,query_z,0.3,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1400,0.1400,0.1400,0.1400,0.1400",0.7,0.4086737152975258,0.2397039897039897,0.6241598741598742,6.139246389246389,-0.00028628470247421545,-0.0011162847024742129,B_aggressive
B_n3_v6=0.30,query_z,0.3,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.2333,0.2333,0.2333",0.7,0.40861282054783266,0.24102674102674101,0.6235878735878736,6.147826397826398,-0.00034717945216733437,-0.0011771794521673318,B_aggressive
